EVENT DATE,PREVIOUS DATE,NEXT DATE,NEXT WEEK DATE,STOCK,EVENT,EVENT TYPE,PRE EVENT PRICE,POST EVENT PRICE,NEXT WEEK PRICE,NEXT DAY RETURN,PRE EVENT TO NEXT WEEK RETURN,POST EVENT TO NEXT WEEK RETURN,REVERSAL FROM PRE EVENT PRICE,REVERSAL FROM POST EVENT PRICE
13-04-2020,10-04-2020,14-04-2020,20-04-2020,LT,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
13-04-2020,10-04-2020,14-04-2020,20-04-2020,LT,Inflation Rate YoY MAR,Macro Economic,,,,,,,,
13-04-2020,10-04-2020,14-04-2020,20-04-2020,ITC,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
13-04-2020,10-04-2020,14-04-2020,20-04-2020,ITC,Inflation Rate YoY MAR,Macro Economic,,,,,,,,
13-04-2020,10-04-2020,14-04-2020,20-04-2020,AXISBANK,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
13-04-2020,10-04-2020,14-04-2020,20-04-2020,AXISBANK,Inflation Rate YoY MAR,Macro Economic,,,,,,,,
16-04-2020,15-04-2020,17-04-2020,23-04-2020,TCS,Audited Results & Final Dividend,Micro Economic,,,,,,,,
17-04-2020,16-04-2020,20-04-2020,24-04-2020,HDFCBANK,Reverse Repo Rate,Macro Economic,,,,,,,,
17-04-2020,16-04-2020,20-04-2020,24-04-2020,RELIANCE,Reverse Repo Rate,Macro Economic,,,,,,,,
17-04-2020,16-04-2020,20-04-2020,24-04-2020,ICICIBANK,Reverse Repo Rate,Macro Economic,,,,,,,,
17-04-2020,16-04-2020,20-04-2020,24-04-2020,INFY,Reverse Repo Rate,Macro Economic,,,,,,,,
17-04-2020,16-04-2020,20-04-2020,24-04-2020,TCS,Reverse Repo Rate,Macro Economic,,,,,,,,
17-04-2020,16-04-2020,20-04-2020,24-04-2020,LT,Reverse Repo Rate,Macro Economic,,,,,,,,
17-04-2020,16-04-2020,20-04-2020,24-04-2020,ITC,Reverse Repo Rate,Macro Economic,,,,,,,,
17-04-2020,16-04-2020,20-04-2020,24-04-2020,AXISBANK,Reverse Repo Rate,Macro Economic,,,,,,,,
18-04-2020,17-04-2020,20-04-2020,24-04-2020,HDFCBANK,Audited Results & Final Dividend,Micro Economic,,,,,,,,
20-04-2020,17-04-2020,21-04-2020,27-04-2020,INFY,Audited Results & Final Dividend,Micro Economic,,,,,,,,
28-04-2020,27-04-2020,29-04-2020,05-05-2020,AXISBANK,Audited Results,Micro Economic,,,,,,,,
30-04-2020,29-04-2020,01-05-2020,07-05-2020,RELIANCE,"Audited Results, Dividend & Rights issue",Micro Economic,,,,,,,,
09-05-2020,08-05-2020,11-05-2020,15-05-2020,ICICIBANK,Audited Results & fund raising by way of issuance of debt securities,Micro Economic,,,,,,,,
22-05-2020,21-05-2020,25-05-2020,29-05-2020,HDFCBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
22-05-2020,21-05-2020,25-05-2020,29-05-2020,HDFCBANK,Reverse Repo Rate,Macro Economic,,,,,,,,
22-05-2020,21-05-2020,25-05-2020,29-05-2020,RELIANCE,RBI Interest Rate Decision,Macro Economic,,,,,,,,
22-05-2020,21-05-2020,25-05-2020,29-05-2020,RELIANCE,Reverse Repo Rate,Macro Economic,,,,,,,,
22-05-2020,21-05-2020,25-05-2020,29-05-2020,ICICIBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
22-05-2020,21-05-2020,25-05-2020,29-05-2020,ICICIBANK,Reverse Repo Rate,Macro Economic,,,,,,,,
22-05-2020,21-05-2020,25-05-2020,29-05-2020,INFY,RBI Interest Rate Decision,Macro Economic,,,,,,,,
22-05-2020,21-05-2020,25-05-2020,29-05-2020,INFY,Reverse Repo Rate,Macro Economic,,,,,,,,
22-05-2020,21-05-2020,25-05-2020,29-05-2020,TCS,RBI Interest Rate Decision,Macro Economic,,,,,,,,
22-05-2020,21-05-2020,25-05-2020,29-05-2020,TCS,Reverse Repo Rate,Macro Economic,,,,,,,,
22-05-2020,21-05-2020,25-05-2020,29-05-2020,LT,RBI Interest Rate Decision,Macro Economic,,,,,,,,
22-05-2020,21-05-2020,25-05-2020,29-05-2020,LT,Reverse Repo Rate,Macro Economic,,,,,,,,
22-05-2020,21-05-2020,25-05-2020,29-05-2020,ITC,RBI Interest Rate Decision,Macro Economic,,,,,,,,
22-05-2020,21-05-2020,25-05-2020,29-05-2020,ITC,Reverse Repo Rate,Macro Economic,,,,,,,,
22-05-2020,21-05-2020,25-05-2020,29-05-2020,AXISBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
22-05-2020,21-05-2020,25-05-2020,29-05-2020,AXISBANK,Reverse Repo Rate,Macro Economic,,,,,,,,
29-05-2020,28-05-2020,01-06-2020,05-06-2020,HDFCBANK,GDP Growth Rate YoY Q1,Macro Economic,,,,,,,,
29-05-2020,28-05-2020,01-06-2020,05-06-2020,RELIANCE,GDP Growth Rate YoY Q1,Macro Economic,,,,,,,,
29-05-2020,28-05-2020,01-06-2020,05-06-2020,ICICIBANK,GDP Growth Rate YoY Q1,Macro Economic,,,,,,,,
29-05-2020,28-05-2020,01-06-2020,05-06-2020,INFY,GDP Growth Rate YoY Q1,Macro Economic,,,,,,,,
29-05-2020,28-05-2020,01-06-2020,05-06-2020,TCS,GDP Growth Rate YoY Q1,Macro Economic,,,,,,,,
29-05-2020,28-05-2020,01-06-2020,05-06-2020,LT,GDP Growth Rate YoY Q1,Macro Economic,,,,,,,,
29-05-2020,28-05-2020,01-06-2020,05-06-2020,ITC,GDP Growth Rate YoY Q1,Macro Economic,,,,,,,,
29-05-2020,28-05-2020,01-06-2020,05-06-2020,AXISBANK,GDP Growth Rate YoY Q1,Macro Economic,,,,,,,,
05-06-2020,04-06-2020,08-06-2020,12-06-2020,HDFCBANK,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
05-06-2020,04-06-2020,08-06-2020,12-06-2020,RELIANCE,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
05-06-2020,04-06-2020,08-06-2020,12-06-2020,ICICIBANK,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
05-06-2020,04-06-2020,08-06-2020,12-06-2020,INFY,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
05-06-2020,04-06-2020,08-06-2020,12-06-2020,TCS,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
05-06-2020,04-06-2020,08-06-2020,12-06-2020,LT,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
05-06-2020,04-06-2020,08-06-2020,12-06-2020,ITC,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
05-06-2020,04-06-2020,08-06-2020,12-06-2020,AXISBANK,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
05-06-2020,04-06-2020,08-06-2020,12-06-2020,LT,Audited Results & Dividend,Micro Economic,,,,,,,,
26-06-2020,25-06-2020,29-06-2020,03-07-2020,ITC,Audited Results & Dividend,Micro Economic,,,,,,,,
02-07-2020,01-07-2020,03-07-2020,09-07-2020,AXISBANK,To consider and approve and explore the option of raising funds by issue of equity shares/ depository receipts and/or any other instruments or securities.,Micro Economic,,,,,,,,
09-07-2020,08-07-2020,10-07-2020,16-07-2020,TCS,Quarterly Results & Interim Dividend,Micro Economic,,,,,,,,
13-07-2020,10-07-2020,14-07-2020,20-07-2020,HDFCBANK,Inflation Rate YoY JUN,Macro Economic,,,,,,,,
13-07-2020,10-07-2020,14-07-2020,20-07-2020,RELIANCE,Inflation Rate YoY JUN,Macro Economic,,,,,,,,
13-07-2020,10-07-2020,14-07-2020,20-07-2020,ICICIBANK,Inflation Rate YoY JUN,Macro Economic,,,,,,,,
13-07-2020,10-07-2020,14-07-2020,20-07-2020,INFY,Inflation Rate YoY JUN,Macro Economic,,,,,,,,
13-07-2020,10-07-2020,14-07-2020,20-07-2020,TCS,Inflation Rate YoY JUN,Macro Economic,,,,,,,,
13-07-2020,10-07-2020,14-07-2020,20-07-2020,LT,Inflation Rate YoY JUN,Macro Economic,,,,,,,,
13-07-2020,10-07-2020,14-07-2020,20-07-2020,ITC,Inflation Rate YoY JUN,Macro Economic,,,,,,,,
13-07-2020,10-07-2020,14-07-2020,20-07-2020,AXISBANK,Inflation Rate YoY JUN,Macro Economic,,,,,,,,
15-07-2020,14-07-2020,16-07-2020,22-07-2020,INFY,Quarterly Results,Micro Economic,,,,,,,,
18-07-2020,17-07-2020,20-07-2020,24-07-2020,HDFCBANK,Quarterly Results,Micro Economic,,,,,,,,
21-07-2020,20-07-2020,22-07-2020,28-07-2020,AXISBANK,Quarterly Results,Micro Economic,,,,,,,,
22-07-2020,21-07-2020,23-07-2020,29-07-2020,LT,Quarterly Results,Micro Economic,,,,,,,,
24-07-2020,23-07-2020,27-07-2020,31-07-2020,RELIANCE,Quarterly Results,Micro Economic,,,,,,,,
24-07-2020,23-07-2020,27-07-2020,31-07-2020,ITC,Quarterly Results,Micro Economic,,,,,,,,
25-07-2020,24-07-2020,27-07-2020,31-07-2020,ICICIBANK,Quarterly Results,Micro Economic,,,,,,,,
30-07-2020,29-07-2020,31-07-2020,06-08-2020,RELIANCE,Quarterly Results,Micro Economic,,,,,,,,
06-08-2020,05-08-2020,07-08-2020,13-08-2020,HDFCBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
06-08-2020,05-08-2020,07-08-2020,13-08-2020,RELIANCE,RBI Interest Rate Decision,Macro Economic,,,,,,,,
06-08-2020,05-08-2020,07-08-2020,13-08-2020,ICICIBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
06-08-2020,05-08-2020,07-08-2020,13-08-2020,INFY,RBI Interest Rate Decision,Macro Economic,,,,,,,,
06-08-2020,05-08-2020,07-08-2020,13-08-2020,TCS,RBI Interest Rate Decision,Macro Economic,,,,,,,,
06-08-2020,05-08-2020,07-08-2020,13-08-2020,LT,RBI Interest Rate Decision,Macro Economic,,,,,,,,
06-08-2020,05-08-2020,07-08-2020,13-08-2020,ITC,RBI Interest Rate Decision,Macro Economic,,,,,,,,
06-08-2020,05-08-2020,07-08-2020,13-08-2020,AXISBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
13-08-2020,12-08-2020,14-08-2020,20-08-2020,HDFCBANK,Inflation Rate YoY JUL,Macro Economic,,,,,,,,
13-08-2020,12-08-2020,14-08-2020,20-08-2020,RELIANCE,Inflation Rate YoY JUL,Macro Economic,,,,,,,,
13-08-2020,12-08-2020,14-08-2020,20-08-2020,ICICIBANK,Inflation Rate YoY JUL,Macro Economic,,,,,,,,
13-08-2020,12-08-2020,14-08-2020,20-08-2020,INFY,Inflation Rate YoY JUL,Macro Economic,,,,,,,,
13-08-2020,12-08-2020,14-08-2020,20-08-2020,TCS,Inflation Rate YoY JUL,Macro Economic,,,,,,,,
13-08-2020,12-08-2020,14-08-2020,20-08-2020,LT,Inflation Rate YoY JUL,Macro Economic,,,,,,,,
13-08-2020,12-08-2020,14-08-2020,20-08-2020,ITC,Inflation Rate YoY JUL,Macro Economic,,,,,,,,
13-08-2020,12-08-2020,14-08-2020,20-08-2020,AXISBANK,Inflation Rate YoY JUL,Macro Economic,,,,,,,,
20-08-2020,19-08-2020,21-08-2020,27-08-2020,HDFCBANK,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
20-08-2020,19-08-2020,21-08-2020,27-08-2020,RELIANCE,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
20-08-2020,19-08-2020,21-08-2020,27-08-2020,ICICIBANK,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
20-08-2020,19-08-2020,21-08-2020,27-08-2020,INFY,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
20-08-2020,19-08-2020,21-08-2020,27-08-2020,TCS,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
20-08-2020,19-08-2020,21-08-2020,27-08-2020,LT,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
20-08-2020,19-08-2020,21-08-2020,27-08-2020,ITC,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
20-08-2020,19-08-2020,21-08-2020,27-08-2020,AXISBANK,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
31-08-2020,28-08-2020,01-09-2020,07-09-2020,HDFCBANK,GDP Growth Rate YoY Q2,Macro Economic,,,,,,,,
31-08-2020,28-08-2020,01-09-2020,07-09-2020,RELIANCE,GDP Growth Rate YoY Q2,Macro Economic,,,,,,,,
31-08-2020,28-08-2020,01-09-2020,07-09-2020,ICICIBANK,GDP Growth Rate YoY Q2,Macro Economic,,,,,,,,
31-08-2020,28-08-2020,01-09-2020,07-09-2020,INFY,GDP Growth Rate YoY Q2,Macro Economic,,,,,,,,
31-08-2020,28-08-2020,01-09-2020,07-09-2020,TCS,GDP Growth Rate YoY Q2,Macro Economic,,,,,,,,
31-08-2020,28-08-2020,01-09-2020,07-09-2020,LT,GDP Growth Rate YoY Q2,Macro Economic,,,,,,,,
31-08-2020,28-08-2020,01-09-2020,07-09-2020,ITC,GDP Growth Rate YoY Q2,Macro Economic,,,,,,,,
31-08-2020,28-08-2020,01-09-2020,07-09-2020,AXISBANK,GDP Growth Rate YoY Q2,Macro Economic,,,,,,,,
14-09-2020,11-09-2020,15-09-2020,21-09-2020,HDFCBANK,Inflation Rate YoY AUG,Macro Economic,,,,,,,,
14-09-2020,11-09-2020,15-09-2020,21-09-2020,RELIANCE,Inflation Rate YoY AUG,Macro Economic,,,,,,,,
14-09-2020,11-09-2020,15-09-2020,21-09-2020,ICICIBANK,Inflation Rate YoY AUG,Macro Economic,,,,,,,,
14-09-2020,11-09-2020,15-09-2020,21-09-2020,INFY,Inflation Rate YoY AUG,Macro Economic,,,,,,,,
14-09-2020,11-09-2020,15-09-2020,21-09-2020,TCS,Inflation Rate YoY AUG,Macro Economic,,,,,,,,
14-09-2020,11-09-2020,15-09-2020,21-09-2020,LT,Inflation Rate YoY AUG,Macro Economic,,,,,,,,
14-09-2020,11-09-2020,15-09-2020,21-09-2020,ITC,Inflation Rate YoY AUG,Macro Economic,,,,,,,,
14-09-2020,11-09-2020,15-09-2020,21-09-2020,AXISBANK,Inflation Rate YoY AUG,Macro Economic,,,,,,,,
07-10-2020,06-10-2020,08-10-2020,14-10-2020,TCS,"Quarterly Results, Dividend & Buy back",Micro Economic,,,,,,,,
09-10-2020,08-10-2020,12-10-2020,16-10-2020,HDFCBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
09-10-2020,08-10-2020,12-10-2020,16-10-2020,RELIANCE,RBI Interest Rate Decision,Macro Economic,,,,,,,,
09-10-2020,08-10-2020,12-10-2020,16-10-2020,ICICIBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
09-10-2020,08-10-2020,12-10-2020,16-10-2020,INFY,RBI Interest Rate Decision,Macro Economic,,,,,,,,
09-10-2020,08-10-2020,12-10-2020,16-10-2020,TCS,RBI Interest Rate Decision,Macro Economic,,,,,,,,
09-10-2020,08-10-2020,12-10-2020,16-10-2020,LT,RBI Interest Rate Decision,Macro Economic,,,,,,,,
09-10-2020,08-10-2020,12-10-2020,16-10-2020,ITC,RBI Interest Rate Decision,Macro Economic,,,,,,,,
09-10-2020,08-10-2020,12-10-2020,16-10-2020,AXISBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
12-10-2020,09-10-2020,13-10-2020,19-10-2020,HDFCBANK,Inflation Rate YoY SEP,Macro Economic,,,,,,,,
12-10-2020,09-10-2020,13-10-2020,19-10-2020,RELIANCE,Inflation Rate YoY SEP,Macro Economic,,,,,,,,
12-10-2020,09-10-2020,13-10-2020,19-10-2020,ICICIBANK,Inflation Rate YoY SEP,Macro Economic,,,,,,,,
12-10-2020,09-10-2020,13-10-2020,19-10-2020,INFY,Inflation Rate YoY SEP,Macro Economic,,,,,,,,
12-10-2020,09-10-2020,13-10-2020,19-10-2020,TCS,Inflation Rate YoY SEP,Macro Economic,,,,,,,,
12-10-2020,09-10-2020,13-10-2020,19-10-2020,LT,Inflation Rate YoY SEP,Macro Economic,,,,,,,,
12-10-2020,09-10-2020,13-10-2020,19-10-2020,ITC,Inflation Rate YoY SEP,Macro Economic,,,,,,,,
12-10-2020,09-10-2020,13-10-2020,19-10-2020,AXISBANK,Inflation Rate YoY SEP,Macro Economic,,,,,,,,
14-10-2020,13-10-2020,15-10-2020,21-10-2020,INFY,Quarterly Results & Interim Dividend,Micro Economic,,,,,,,,
17-10-2020,16-10-2020,19-10-2020,23-10-2020,HDFCBANK,Audited Results,Micro Economic,,,,,,,,
28-10-2020,27-10-2020,29-10-2020,04-11-2020,LT,Quarterly Results & Special Dividend,Micro Economic,,,,,,,,
28-10-2020,27-10-2020,29-10-2020,04-11-2020,AXISBANK,Quarterly Results,Micro Economic,,,,,,,,
30-10-2020,29-10-2020,02-11-2020,06-11-2020,RELIANCE,Quarterly Results,Micro Economic,,,,,,,,
06-11-2020,05-11-2020,09-11-2020,13-11-2020,ITC,Quarterly Results,Micro Economic,,,,,,,,
12-11-2020,11-11-2020,13-11-2020,19-11-2020,HDFCBANK,Inflation Rate YoY OCT,Macro Economic,,,,,,,,
12-11-2020,11-11-2020,13-11-2020,19-11-2020,RELIANCE,Inflation Rate YoY OCT,Macro Economic,,,,,,,,
12-11-2020,11-11-2020,13-11-2020,19-11-2020,ICICIBANK,Inflation Rate YoY OCT,Macro Economic,,,,,,,,
12-11-2020,11-11-2020,13-11-2020,19-11-2020,INFY,Inflation Rate YoY OCT,Macro Economic,,,,,,,,
12-11-2020,11-11-2020,13-11-2020,19-11-2020,TCS,Inflation Rate YoY OCT,Macro Economic,,,,,,,,
12-11-2020,11-11-2020,13-11-2020,19-11-2020,LT,Inflation Rate YoY OCT,Macro Economic,,,,,,,,
12-11-2020,11-11-2020,13-11-2020,19-11-2020,ITC,Inflation Rate YoY OCT,Macro Economic,,,,,,,,
12-11-2020,11-11-2020,13-11-2020,19-11-2020,AXISBANK,Inflation Rate YoY OCT,Macro Economic,,,,,,,,
27-11-2020,26-11-2020,30-11-2020,04-12-2020,HDFCBANK,GDP Growth Rate YoY Q3,Macro Economic,,,,,,,,
27-11-2020,26-11-2020,30-11-2020,04-12-2020,RELIANCE,GDP Growth Rate YoY Q3,Macro Economic,,,,,,,,
27-11-2020,26-11-2020,30-11-2020,04-12-2020,ICICIBANK,GDP Growth Rate YoY Q3,Macro Economic,,,,,,,,
27-11-2020,26-11-2020,30-11-2020,04-12-2020,INFY,GDP Growth Rate YoY Q3,Macro Economic,,,,,,,,
27-11-2020,26-11-2020,30-11-2020,04-12-2020,TCS,GDP Growth Rate YoY Q3,Macro Economic,,,,,,,,
27-11-2020,26-11-2020,30-11-2020,04-12-2020,LT,GDP Growth Rate YoY Q3,Macro Economic,,,,,,,,
27-11-2020,26-11-2020,30-11-2020,04-12-2020,ITC,GDP Growth Rate YoY Q3,Macro Economic,,,,,,,,
27-11-2020,26-11-2020,30-11-2020,04-12-2020,AXISBANK,GDP Growth Rate YoY Q3,Macro Economic,,,,,,,,
04-12-2020,03-12-2020,07-12-2020,11-12-2020,HDFCBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
04-12-2020,03-12-2020,07-12-2020,11-12-2020,RELIANCE,RBI Interest Rate Decision,Macro Economic,,,,,,,,
04-12-2020,03-12-2020,07-12-2020,11-12-2020,ICICIBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
04-12-2020,03-12-2020,07-12-2020,11-12-2020,INFY,RBI Interest Rate Decision,Macro Economic,,,,,,,,
04-12-2020,03-12-2020,07-12-2020,11-12-2020,TCS,RBI Interest Rate Decision,Macro Economic,,,,,,,,
04-12-2020,03-12-2020,07-12-2020,11-12-2020,LT,RBI Interest Rate Decision,Macro Economic,,,,,,,,
04-12-2020,03-12-2020,07-12-2020,11-12-2020,ITC,RBI Interest Rate Decision,Macro Economic,,,,,,,,
04-12-2020,03-12-2020,07-12-2020,11-12-2020,AXISBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
14-12-2020,11-12-2020,15-12-2020,21-12-2020,HDFCBANK,Inflation Rate YoY NOV,Macro Economic,,,,,,,,
14-12-2020,11-12-2020,15-12-2020,21-12-2020,RELIANCE,Inflation Rate YoY NOV,Macro Economic,,,,,,,,
14-12-2020,11-12-2020,15-12-2020,21-12-2020,ICICIBANK,Inflation Rate YoY NOV,Macro Economic,,,,,,,,
14-12-2020,11-12-2020,15-12-2020,21-12-2020,INFY,Inflation Rate YoY NOV,Macro Economic,,,,,,,,
14-12-2020,11-12-2020,15-12-2020,21-12-2020,TCS,Inflation Rate YoY NOV,Macro Economic,,,,,,,,
14-12-2020,11-12-2020,15-12-2020,21-12-2020,LT,Inflation Rate YoY NOV,Macro Economic,,,,,,,,
14-12-2020,11-12-2020,15-12-2020,21-12-2020,ITC,Inflation Rate YoY NOV,Macro Economic,,,,,,,,
14-12-2020,11-12-2020,15-12-2020,21-12-2020,AXISBANK,Inflation Rate YoY NOV,Macro Economic,,,,,,,,
08-01-2021,07-01-2021,11-01-2021,15-01-2021,TCS,Quarterly Results & 3rd Interim Dividend,Micro Economic,,,,,,,,
12-01-2021,11-01-2021,13-01-2021,19-01-2021,HDFCBANK,Inflation Rate YoY DEC,Macro Economic,,,,,,,,
12-01-2021,11-01-2021,13-01-2021,19-01-2021,RELIANCE,Inflation Rate YoY DEC,Macro Economic,,,,,,,,
12-01-2021,11-01-2021,13-01-2021,19-01-2021,ICICIBANK,Inflation Rate YoY DEC,Macro Economic,,,,,,,,
12-01-2021,11-01-2021,13-01-2021,19-01-2021,INFY,Inflation Rate YoY DEC,Macro Economic,,,,,,,,
12-01-2021,11-01-2021,13-01-2021,19-01-2021,TCS,Inflation Rate YoY DEC,Macro Economic,,,,,,,,
12-01-2021,11-01-2021,13-01-2021,19-01-2021,LT,Inflation Rate YoY DEC,Macro Economic,,,,,,,,
12-01-2021,11-01-2021,13-01-2021,19-01-2021,ITC,Inflation Rate YoY DEC,Macro Economic,,,,,,,,
12-01-2021,11-01-2021,13-01-2021,19-01-2021,AXISBANK,Inflation Rate YoY DEC,Macro Economic,,,,,,,,
13-01-2021,12-01-2021,14-01-2021,20-01-2021,INFY,Quarterly Results,Micro Economic,,,,,,,,
16-01-2021,15-01-2021,18-01-2021,22-01-2021,HDFCBANK,Quarterly Results,Micro Economic,,,,,,,,
22-01-2021,21-01-2021,25-01-2021,29-01-2021,RELIANCE,Quarterly Results,Micro Economic,,,,,,,,
25-01-2021,22-01-2021,26-01-2021,01-02-2021,LT,Quarterly Results,Micro Economic,,,,,,,,
27-01-2021,26-01-2021,28-01-2021,03-02-2021,AXISBANK,Quarterly Results,Micro Economic,,,,,,,,
29-01-2021,28-01-2021,01-02-2021,05-02-2021,HDFCBANK,Fiscal Year GDP Growth Final 2019-20,Macro Economic,,,,,,,,
29-01-2021,28-01-2021,01-02-2021,05-02-2021,RELIANCE,Fiscal Year GDP Growth Final 2019-20,Macro Economic,,,,,,,,
29-01-2021,28-01-2021,01-02-2021,05-02-2021,ICICIBANK,Fiscal Year GDP Growth Final 2019-20,Macro Economic,,,,,,,,
29-01-2021,28-01-2021,01-02-2021,05-02-2021,INFY,Fiscal Year GDP Growth Final 2019-20,Macro Economic,,,,,,,,
29-01-2021,28-01-2021,01-02-2021,05-02-2021,TCS,Fiscal Year GDP Growth Final 2019-20,Macro Economic,,,,,,,,
29-01-2021,28-01-2021,01-02-2021,05-02-2021,LT,Fiscal Year GDP Growth Final 2019-20,Macro Economic,,,,,,,,
29-01-2021,28-01-2021,01-02-2021,05-02-2021,ITC,Fiscal Year GDP Growth Final 2019-20,Macro Economic,,,,,,,,
29-01-2021,28-01-2021,01-02-2021,05-02-2021,AXISBANK,Fiscal Year GDP Growth Final 2019-20,Macro Economic,,,,,,,,
30-01-2021,29-01-2021,01-02-2021,05-02-2021,ICICIBANK,Quarterly Results,Micro Economic,,,,,,,,
01-02-2021,29-01-2021,02-02-2021,08-02-2021,HDFCBANK,Union Budget 2021-22,Macro Economic,,,,,,,,
01-02-2021,29-01-2021,02-02-2021,08-02-2021,RELIANCE,Union Budget 2021-22,Macro Economic,,,,,,,,
01-02-2021,29-01-2021,02-02-2021,08-02-2021,ICICIBANK,Union Budget 2021-22,Macro Economic,,,,,,,,
01-02-2021,29-01-2021,02-02-2021,08-02-2021,INFY,Union Budget 2021-22,Macro Economic,,,,,,,,
01-02-2021,29-01-2021,02-02-2021,08-02-2021,TCS,Union Budget 2021-22,Macro Economic,,,,,,,,
01-02-2021,29-01-2021,02-02-2021,08-02-2021,LT,Union Budget 2021-22,Macro Economic,,,,,,,,
01-02-2021,29-01-2021,02-02-2021,08-02-2021,ITC,Union Budget 2021-22,Macro Economic,,,,,,,,
01-02-2021,29-01-2021,02-02-2021,08-02-2021,AXISBANK,Union Budget 2021-22,Macro Economic,,,,,,,,
05-02-2021,04-02-2021,08-02-2021,12-02-2021,HDFCBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
05-02-2021,04-02-2021,08-02-2021,12-02-2021,RELIANCE,RBI Interest Rate Decision,Macro Economic,,,,,,,,
05-02-2021,04-02-2021,08-02-2021,12-02-2021,ICICIBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
05-02-2021,04-02-2021,08-02-2021,12-02-2021,INFY,RBI Interest Rate Decision,Macro Economic,,,,,,,,
05-02-2021,04-02-2021,08-02-2021,12-02-2021,TCS,RBI Interest Rate Decision,Macro Economic,,,,,,,,
05-02-2021,04-02-2021,08-02-2021,12-02-2021,LT,RBI Interest Rate Decision,Macro Economic,,,,,,,,
05-02-2021,04-02-2021,08-02-2021,12-02-2021,ITC,RBI Interest Rate Decision,Macro Economic,,,,,,,,
05-02-2021,04-02-2021,08-02-2021,12-02-2021,AXISBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
11-02-2021,10-02-2021,12-02-2021,18-02-2021,ITC,Quarterly Results & Interim Dividend,Micro Economic,,,,,,,,
12-02-2021,11-02-2021,15-02-2021,19-02-2021,HDFCBANK,Inflation Rate YoY JAN,Macro Economic,,,,,,,,
12-02-2021,11-02-2021,15-02-2021,19-02-2021,RELIANCE,Inflation Rate YoY JAN,Macro Economic,,,,,,,,
12-02-2021,11-02-2021,15-02-2021,19-02-2021,ICICIBANK,Inflation Rate YoY JAN,Macro Economic,,,,,,,,
12-02-2021,11-02-2021,15-02-2021,19-02-2021,INFY,Inflation Rate YoY JAN,Macro Economic,,,,,,,,
12-02-2021,11-02-2021,15-02-2021,19-02-2021,TCS,Inflation Rate YoY JAN,Macro Economic,,,,,,,,
12-02-2021,11-02-2021,15-02-2021,19-02-2021,LT,Inflation Rate YoY JAN,Macro Economic,,,,,,,,
12-02-2021,11-02-2021,15-02-2021,19-02-2021,ITC,Inflation Rate YoY JAN,Macro Economic,,,,,,,,
12-02-2021,11-02-2021,15-02-2021,19-02-2021,AXISBANK,Inflation Rate YoY JAN,Macro Economic,,,,,,,,
26-02-2021,25-02-2021,01-03-2021,05-03-2021,HDFCBANK,GDP Growth Rate YoY Q4,Macro Economic,,,,,,,,
26-02-2021,25-02-2021,01-03-2021,05-03-2021,RELIANCE,GDP Growth Rate YoY Q4,Macro Economic,,,,,,,,
26-02-2021,25-02-2021,01-03-2021,05-03-2021,ICICIBANK,GDP Growth Rate YoY Q4,Macro Economic,,,,,,,,
26-02-2021,25-02-2021,01-03-2021,05-03-2021,INFY,GDP Growth Rate YoY Q4,Macro Economic,,,,,,,,
26-02-2021,25-02-2021,01-03-2021,05-03-2021,TCS,GDP Growth Rate YoY Q4,Macro Economic,,,,,,,,
26-02-2021,25-02-2021,01-03-2021,05-03-2021,LT,GDP Growth Rate YoY Q4,Macro Economic,,,,,,,,
